_id;qtd;used;code;benefitId;createdAt;__v
601c3336d2f17b24ff2e4a10;1000;;GOODERS10;5ca3ad2aade2a430cb3bf1f2;04/02/2021 17:47:34;0;1;
60212682d2f17b24ff2e4aea;1000;;GOODERSICH20%;6021263fd2f17b24ff2e4ae7;08/02/2021 11:54:42;0;
60212998d2f17b24ff2e4af0;1000;;GOODERSBOINO20_21;60212965d2f17b24ff2e4aee;08/02/2021 12:07:52;0;
60212be9d2f17b24ff2e4af5;1000;;BLAWGOODERS20_21;60212bcdd2f17b24ff2e4af3;08/02/2021 12:17:45;0;
60212fa4d2f17b24ff2e4b0b;1000;;goodfavo;60212f6bd2f17b24ff2e4b09;08/02/2021 12:33:40;0;
60214ff2d2f17b24ff2e4b33;1000;;GoodersDeloitteFérias;60214fc5d2f17b24ff2e4b30;08/02/2021 14:51:30;0;
60217aaad2f17b24ff2e4b4d;100;;CHEROGOODERS;60217a7fd2f17b24ff2e4b4b;08/02/2021 17:53:46;0;
60217d77d2f17b24ff2e4b5e;100;;GOODERSAPW ;60217d42d2f17b24ff2e4b5c;08/02/2021 18:05:43;0;
60230db5d2f17b24ff2e4c53;1000;;GOODERS100;60230d68d2f17b24ff2e4c50;09/02/2021 22:33:25;0;11/03/2021 17:10:30;
6023e8b7d2f17b24ff2e4cb5;10;;CANECA01;6023e841d2f17b24ff2e4cb2;10/02/2021 14:07:51;0;1;
60268bd4d2f17b24ff2e4d73;1;;gooders100;60230d68d2f17b24ff2e4c50;12/02/2021 14:08:20;0;1;
60268c1cd2f17b24ff2e4d74;1000;;GOODERS10;60230f5ed2f17b24ff2e4c6f;12/02/2021 14:09:32;0;11/03/2021 17:13:37;
602ff2fed2f17b24ff2e5b49;100;;VISIONARY01;60218095d2f17b24ff2e4b69;19/02/2021 17:18:54;0;
6033886bd2f17b24ff2e5ba2;100;;TESTE;60338858d2f17b24ff2e5ba0;22/02/2021 10:33:15;0;
60367eca64009232fefa2107;1000;;ESPECIAL25;60367ea064009232fefa2104;24/02/2021 16:28:58;0;
603d14a5cd24b53ccf657e0a;1000;;ELAS50OFF;603d1467cd24b53ccf657e07;01/03/2021 16:21:57;0;01/03/2021 16:22:04;
603d1837cd24b53ccf657e15;1000;;FEMININA20OFF;603d181ecd24b53ccf657e13;01/03/2021 16:37:11;0;
603d1a91cd24b53ccf657e1b;1000;;EPOCA10;603d1a7acd24b53ccf657e19;01/03/2021 16:47:13;0;
60416d2ccd24b53ccf657f36;1000;;GOODERS2021;5f3fd53edf57211f6e280307;04/03/2021 23:28:44;0;
604620e0cd24b53ccf6581b6;1;;CC-UN5ZE4;604283e1cd24b53ccf6580b3;08/03/2021 13:04:32;0;
604620eacd24b53ccf6581b7;1;;CC-231PFM;604283e1cd24b53ccf6580b3;08/03/2021 13:04:42;0;
604620f1cd24b53ccf6581b8;1;;CC-22W84C;604283e1cd24b53ccf6580b3;08/03/2021 13:04:49;0;
604620f8cd24b53ccf6581b9;1;;CC-82NA6U;604283e1cd24b53ccf6580b3;08/03/2021 13:04:56;0;
60462100cd24b53ccf6581ba;1;;CC-R2FKNT;604283e1cd24b53ccf6580b3;08/03/2021 13:05:04;0;
60462106cd24b53ccf6581bb;1;;CC-Z88UYC;604283e1cd24b53ccf6580b3;08/03/2021 13:05:10;0;
6046210dcd24b53ccf6581bc;1;;CC-OQ5F6B;604283e1cd24b53ccf6580b3;08/03/2021 13:05:17;0;
60462113cd24b53ccf6581bd;1;;CC-SZ3FXX;604283e1cd24b53ccf6580b3;08/03/2021 13:05:23;0;
6046211bcd24b53ccf6581be;1;;CC-HWPUWM;604283e1cd24b53ccf6580b3;08/03/2021 13:05:31;0;
60462120cd24b53ccf6581bf;1;;CC-GDELOS;604283e1cd24b53ccf6580b3;08/03/2021 13:05:36;0;
6046212acd24b53ccf6581c0;1;;CC-6ER4ZF;604283e1cd24b53ccf6580b3;08/03/2021 13:05:46;0;
60462135cd24b53ccf6581c1;1;;CC-6DW2JS;604283e1cd24b53ccf6580b3;08/03/2021 13:05:57;0;
6046213dcd24b53ccf6581c2;1;;CC-32HX74;604283e1cd24b53ccf6580b3;08/03/2021 13:06:05;0;
60462144cd24b53ccf6581c3;1;;CC-KEQ00C;604283e1cd24b53ccf6580b3;08/03/2021 13:06:12;0;
6046214bcd24b53ccf6581c4;1;;CC-C6GHIU;604283e1cd24b53ccf6580b3;08/03/2021 13:06:19;0;
60462151cd24b53ccf6581c5;1;;CC-1EZI9N;604283e1cd24b53ccf6580b3;08/03/2021 13:06:25;0;
60462157cd24b53ccf6581c6;1;;CC-N5RAX1;604283e1cd24b53ccf6580b3;08/03/2021 13:06:31;0;
6046215dcd24b53ccf6581c7;1;;CC-TQT1EQ;604283e1cd24b53ccf6580b3;08/03/2021 13:06:37;0;
60462165cd24b53ccf6581c8;1;;CC-WOWCFM;604283e1cd24b53ccf6580b3;08/03/2021 13:06:45;0;
6046216ccd24b53ccf6581c9;1;;CC-FIILQR;604283e1cd24b53ccf6580b3;08/03/2021 13:06:52;0;
60462175cd24b53ccf6581ca;1;;CC-6HWWPU;604283e1cd24b53ccf6580b3;08/03/2021 13:07:01;0;
6046217dcd24b53ccf6581cb;1;;CC-A4QR5E;604283e1cd24b53ccf6580b3;08/03/2021 13:07:09;0;
60462184cd24b53ccf6581cc;1;;CC-JOW3G0;604283e1cd24b53ccf6580b3;08/03/2021 13:07:16;0;
6046218ccd24b53ccf6581cd;1;;CC-K3E66K;604283e1cd24b53ccf6580b3;08/03/2021 13:07:24;0;
60462193cd24b53ccf6581ce;1;;CC-JBSRN9;604283e1cd24b53ccf6580b3;08/03/2021 13:07:31;0;
60462199cd24b53ccf6581cf;1;;CC-9KGW6X;604283e1cd24b53ccf6580b3;08/03/2021 13:07:37;0;
604621a1cd24b53ccf6581d0;1;;CC-H6QYOM;604283e1cd24b53ccf6580b3;08/03/2021 13:07:45;0;
604621a9cd24b53ccf6581d1;1;;CC-3Y1OQ8;604283e1cd24b53ccf6580b3;08/03/2021 13:07:53;0;
604621aecd24b53ccf6581d2;1;;CC-E11JYX;604283e1cd24b53ccf6580b3;08/03/2021 13:07:58;0;
604621b8cd24b53ccf6581d3;1;;CC-T7ZCPC;604283e1cd24b53ccf6580b3;08/03/2021 13:08:08;0;
604621becd24b53ccf6581d4;1;;CC-CPMJBJ;604283e1cd24b53ccf6580b3;08/03/2021 13:08:14;0;
604621c4cd24b53ccf6581d5;1;;CC-6JGN7U;604283e1cd24b53ccf6580b3;08/03/2021 13:08:20;0;
604621cccd24b53ccf6581d6;1;;CC-01IRF0;604283e1cd24b53ccf6580b3;08/03/2021 13:08:28;0;
604621d6cd24b53ccf6581d7;1;;CC-PJRHSF;604283e1cd24b53ccf6580b3;08/03/2021 13:08:38;0;
604621decd24b53ccf6581d8;1;;CC-4DDSFS;604283e1cd24b53ccf6580b3;08/03/2021 13:08:46;0;
604621e6cd24b53ccf6581d9;1;;CC-WI98RA;604283e1cd24b53ccf6580b3;08/03/2021 13:08:54;0;
604621edcd24b53ccf6581da;1;;CC-HOJN2H;604283e1cd24b53ccf6580b3;08/03/2021 13:09:01;0;
604621f4cd24b53ccf6581db;1;;CC-9S8IBE;604283e1cd24b53ccf6580b3;08/03/2021 13:09:08;0;
604621facd24b53ccf6581dc;1;;CC-8QNPY7;604283e1cd24b53ccf6580b3;08/03/2021 13:09:14;0;
60462200cd24b53ccf6581dd;1;;CC-WSAZCG;604283e1cd24b53ccf6580b3;08/03/2021 13:09:20;0;
60462206cd24b53ccf6581de;1;;CC-IYOHW7;604283e1cd24b53ccf6580b3;08/03/2021 13:09:26;0;
6046220fcd24b53ccf6581df;1;;CC-I4LSID;604283e1cd24b53ccf6580b3;08/03/2021 13:09:35;0;
60462215cd24b53ccf6581e0;1;;CC-1HX0PY;604283e1cd24b53ccf6580b3;08/03/2021 13:09:41;0;
6046221dcd24b53ccf6581e1;1;;CC-4OFI44;604283e1cd24b53ccf6580b3;08/03/2021 13:09:49;0;
60462225cd24b53ccf6581e2;1;;CC-FQMGFO;604283e1cd24b53ccf6580b3;08/03/2021 13:09:57;0;
6046222ecd24b53ccf6581e3;1;;CC-NOD3XZ;604283e1cd24b53ccf6580b3;08/03/2021 13:10:06;0;
60462235cd24b53ccf6581e4;1;;CC-05TBN3;604283e1cd24b53ccf6580b3;08/03/2021 13:10:13;0;
6046223ccd24b53ccf6581e5;1;;CC-FFA25Q;604283e1cd24b53ccf6580b3;08/03/2021 13:10:20;0;
60462244cd24b53ccf6581e6;1;;CC-QZ5W70;604283e1cd24b53ccf6580b3;08/03/2021 13:10:28;0;
6046224dcd24b53ccf6581e7;1;;CC-PDG2KM;604283e1cd24b53ccf6580b3;08/03/2021 13:10:37;0;
60462582cd24b53ccf6581e9;1;;PEN-TRIP92;604289f9cd24b53ccf6580c1;08/03/2021 13:24:18;0;
60462589cd24b53ccf6581ea;1;;PEN-WXJC5M;604289f9cd24b53ccf6580c1;08/03/2021 13:24:25;0;
60462591cd24b53ccf6581eb;1;;PEN-FKS8Q6;604289f9cd24b53ccf6580c1;08/03/2021 13:24:33;0;
60462598cd24b53ccf6581ec;1;;PEN-PDKSN3;604289f9cd24b53ccf6580c1;08/03/2021 13:24:40;0;
6046259ecd24b53ccf6581ed;1;;PEN-RES919;604289f9cd24b53ccf6580c1;08/03/2021 13:24:46;0;
604625a7cd24b53ccf6581ee;1;;PEN-JLQR2P;604289f9cd24b53ccf6580c1;08/03/2021 13:24:55;0;
604625afcd24b53ccf6581ef;1;;PEN-KODTQ9;604289f9cd24b53ccf6580c1;08/03/2021 13:25:03;0;
604625b5cd24b53ccf6581f0;1;;PEN-7XJQU1;604289f9cd24b53ccf6580c1;08/03/2021 13:25:09;0;
604625bbcd24b53ccf6581f1;1;;PEN-MB4XTI;604289f9cd24b53ccf6580c1;08/03/2021 13:25:15;0;
604625c5cd24b53ccf6581f2;1;;PEN-PBM9BE;604289f9cd24b53ccf6580c1;08/03/2021 13:25:25;0;
604625cccd24b53ccf6581f3;1;;PEN-8KQP3I;604289f9cd24b53ccf6580c1;08/03/2021 13:25:32;0;
604625d3cd24b53ccf6581f4;1;;PEN-6DX9XE;604289f9cd24b53ccf6580c1;08/03/2021 13:25:39;0;
604625d9cd24b53ccf6581f5;1;;PEN-8U1HBM;604289f9cd24b53ccf6580c1;08/03/2021 13:25:45;0;
604625e0cd24b53ccf6581f6;1;;PEN-9NO3B8;604289f9cd24b53ccf6580c1;08/03/2021 13:25:52;0;
604625e5cd24b53ccf6581f7;1;;PEN-BRAOQC;604289f9cd24b53ccf6580c1;08/03/2021 13:25:57;0;
604625ebcd24b53ccf6581f8;1;;PEN-TPNA5G;604289f9cd24b53ccf6580c1;08/03/2021 13:26:03;0;
604625f3cd24b53ccf6581f9;1;;PEN-I1J617;604289f9cd24b53ccf6580c1;08/03/2021 13:26:11;0;
604625f9cd24b53ccf6581fa;1;;PEN-AZS27T;604289f9cd24b53ccf6580c1;08/03/2021 13:26:17;0;
604625ffcd24b53ccf6581fb;1;;PEN-F68T09;604289f9cd24b53ccf6580c1;08/03/2021 13:26:23;0;
60462606cd24b53ccf6581fc;1;;PEN-S1RTG8;604289f9cd24b53ccf6580c1;08/03/2021 13:26:30;0;
6046260dcd24b53ccf6581fd;1;;PEN-W0O91K;604289f9cd24b53ccf6580c1;08/03/2021 13:26:37;0;
60462614cd24b53ccf6581fe;1;;PEN-FACP63;604289f9cd24b53ccf6580c1;08/03/2021 13:26:44;0;
6046261ccd24b53ccf6581ff;1;;PEN-N7R6ZP;604289f9cd24b53ccf6580c1;08/03/2021 13:26:52;0;
60462623cd24b53ccf658200;1;;PEN-Q5LOOC;604289f9cd24b53ccf6580c1;08/03/2021 13:26:59;0;
6046262acd24b53ccf658201;1;;PEN-O746RA;604289f9cd24b53ccf6580c1;08/03/2021 13:27:06;0;
60462632cd24b53ccf658202;1;;PEN-5D1JCR;604289f9cd24b53ccf6580c1;08/03/2021 13:27:14;0;
60462639cd24b53ccf658203;1;;PEN-TISXZO;604289f9cd24b53ccf6580c1;08/03/2021 13:27:21;0;
60462640cd24b53ccf658204;1;;PEN-PCM89C;604289f9cd24b53ccf6580c1;08/03/2021 13:27:28;0;
60462647cd24b53ccf658205;1;;PEN-NP705L;604289f9cd24b53ccf6580c1;08/03/2021 13:27:35;0;
6046264ecd24b53ccf658206;1;;PEN-2KJWG1;604289f9cd24b53ccf6580c1;08/03/2021 13:27:42;0;
60462655cd24b53ccf658207;1;;PEN-WC5NM8;604289f9cd24b53ccf6580c1;08/03/2021 13:27:49;0;
6046265bcd24b53ccf658208;1;;PEN-67GOT6;604289f9cd24b53ccf6580c1;08/03/2021 13:27:55;0;
60462664cd24b53ccf658209;1;;PEN-499G78;604289f9cd24b53ccf6580c1;08/03/2021 13:28:04;0;
6046266bcd24b53ccf65820a;1;;PEN-JLOGBJ;604289f9cd24b53ccf6580c1;08/03/2021 13:28:11;0;
60462672cd24b53ccf65820b;1;;PEN-S3T3O1;604289f9cd24b53ccf6580c1;08/03/2021 13:28:18;0;
60462679cd24b53ccf65820c;1;;PEN-UB4POG;604289f9cd24b53ccf6580c1;08/03/2021 13:28:25;0;
60462681cd24b53ccf65820d;1;;PEN-NKDU0Y;604289f9cd24b53ccf6580c1;08/03/2021 13:28:33;0;
6046269dcd24b53ccf65820e;1;;PEN-QTXQ1U;604289f9cd24b53ccf6580c1;08/03/2021 13:29:01;0;
604626a3cd24b53ccf65820f;1;;PEN-OA64G7;604289f9cd24b53ccf6580c1;08/03/2021 13:29:07;0;
604626a9cd24b53ccf658210;1;;PEN-E00ZSF;604289f9cd24b53ccf6580c1;08/03/2021 13:29:13;0;
604626b3cd24b53ccf658211;1;;PEN-QDHKTW;604289f9cd24b53ccf6580c1;08/03/2021 13:29:23;0;
604626bacd24b53ccf658212;1;;PEN-Q87USX;604289f9cd24b53ccf6580c1;08/03/2021 13:29:30;0;
604626c0cd24b53ccf658213;1;;PEN-IAH6Q8;604289f9cd24b53ccf6580c1;08/03/2021 13:29:36;0;
604626c7cd24b53ccf658214;1;;PEN-Q68M1F;604289f9cd24b53ccf6580c1;08/03/2021 13:29:43;0;
604626cdcd24b53ccf658215;1;;PEN-K55ATN;604289f9cd24b53ccf6580c1;08/03/2021 13:29:49;0;
604626d4cd24b53ccf658216;1;;PEN-GARNKB;604289f9cd24b53ccf6580c1;08/03/2021 13:29:56;0;
604626dbcd24b53ccf658217;1;;PEN-A298NS;604289f9cd24b53ccf6580c1;08/03/2021 13:30:03;0;
604626e2cd24b53ccf658218;2;;PEN-UWS3RA;604289f9cd24b53ccf6580c1;08/03/2021 13:30:10;0;1;
604626eecd24b53ccf658219;1;;PEN-UWS3RA;604289f9cd24b53ccf6580c1;08/03/2021 13:30:22;0;
60462700cd24b53ccf65821a;1;;PEN-1870LY;604289f9cd24b53ccf6580c1;08/03/2021 13:30:40;0;
6046270dcd24b53ccf65821b;1;;PEN-5WT0XD;604289f9cd24b53ccf6580c1;08/03/2021 13:30:53;0;
6046299fcd24b53ccf658221;1;;GTB-047TB1;60428ccfcd24b53ccf6580c5;08/03/2021 13:41:51;0;
604629a5cd24b53ccf658222;1;;GTB-HUMXH2;60428ccfcd24b53ccf6580c5;08/03/2021 13:41:57;0;
604629adcd24b53ccf658223;1;;GTB-H0WI6J;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:05;0;
604629b2cd24b53ccf658224;1;;GTB-5SKTT4;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:10;0;
604629b9cd24b53ccf658225;1;;GTB-H6PDIF;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:17;0;
604629c0cd24b53ccf658226;1;;GTB-T8ARRB;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:24;0;
604629c9cd24b53ccf658227;1;;GTB-J0WWM3;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:33;0;
604629d1cd24b53ccf658228;1;;GTB-NUTA4Q;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:41;0;
604629d7cd24b53ccf658229;1;;GTB-JZ9UIT;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:47;0;
604629decd24b53ccf65822a;1;;GTB-PQP5TY;60428ccfcd24b53ccf6580c5;08/03/2021 13:42:54;0;
604629e5cd24b53ccf65822b;1;;GTB-BEXCWE;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:01;0;
604629eccd24b53ccf65822c;1;;GTB-D540QH;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:08;0;
604629f4cd24b53ccf65822d;1;;GTB-T53D6X;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:16;0;
604629fbcd24b53ccf65822e;1;;GTB-UFLU1U;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:23;0;
60462a02cd24b53ccf65822f;1;;GTB-EGCTCW;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:30;0;
60462a09cd24b53ccf658230;1;;GTB-IE15GM;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:37;0;
60462a10cd24b53ccf658231;1;;GTB-AJI5A0;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:44;0;
60462a17cd24b53ccf658232;1;;GTB-CTW5YR;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:51;0;
60462a1ecd24b53ccf658233;1;;GTB-SIY43O;60428ccfcd24b53ccf6580c5;08/03/2021 13:43:58;0;
60462a25cd24b53ccf658234;1;;GTB-P7WRRY;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:05;0;
60462a2bcd24b53ccf658235;1;;GTB-E125W8;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:11;0;
60462a32cd24b53ccf658236;1;;GTB-IXIQRJ;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:18;0;
60462a3bcd24b53ccf658237;1;;GTB-GU32QQ;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:27;0;
60462a42cd24b53ccf658238;1;;GTB-K9084S;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:34;0;
60462a49cd24b53ccf658239;1;;GTB-MJQ818;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:41;0;
60462a4fcd24b53ccf65823a;1;;GTB-X5ZO1L;60428ccfcd24b53ccf6580c5;08/03/2021 13:44:47;0;
60462a5dcd24b53ccf65823b;1;;GTB-N98XPQ;60428ccfcd24b53ccf6580c5;08/03/2021 13:45:01;0;
60462a9fcd24b53ccf65823c;1;;GTB-6XB0PR;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:07;0;
60462aa8cd24b53ccf65823d;1;;GTB-H0Q7YK;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:16;0;
60462aaecd24b53ccf65823e;1;;GTB-PBT6AL;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:22;0;
60462ab5cd24b53ccf65823f;1;;GTB-5XHUC8;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:29;0;
60462abccd24b53ccf658240;1;;GTB-7Q75EN;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:36;0;
60462ac3cd24b53ccf658241;1;;GTB-MBAN1P;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:43;0;
60462acacd24b53ccf658242;1;;GTB-58FM54;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:50;0;
60462ad0cd24b53ccf658243;1;;GTB-XL5HI5;60428ccfcd24b53ccf6580c5;08/03/2021 13:46:56;0;
60462ad6cd24b53ccf658244;1;;GTB-TES1ZU;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:02;0;
60462adccd24b53ccf658245;1;;GTB-0WCXRG;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:08;0;
60462ae5cd24b53ccf658246;1;;GTB-A4HBI9;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:17;0;
60462aeccd24b53ccf658247;1;;GTB-QD7XQ3;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:24;0;
60462af3cd24b53ccf658248;1;;GTB-QEFMLO;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:31;0;
60462af9cd24b53ccf658249;1;;GTB-I6S1YI;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:37;0;
60462b03cd24b53ccf65824a;1;;GTB-MN5OBN;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:47;0;
60462b09cd24b53ccf65824b;1;;GTB-UCI3DQ;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:53;0;
60462b0fcd24b53ccf65824c;1;;GTB-2TU0HB;60428ccfcd24b53ccf6580c5;08/03/2021 13:47:59;0;
60462b15cd24b53ccf65824d;1;;GTB-TYFZBR;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:05;0;
60462b1ecd24b53ccf65824e;1;;GTB-DJNXAB;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:14;0;
60462b28cd24b53ccf65824f;1;;GTB-5MP12Q;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:24;0;
60462b2ecd24b53ccf658250;1;;GTB-EMSMGW;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:30;0;
60462b3dcd24b53ccf658251;1;;GTB-48GOYN;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:45;0;
60462b48cd24b53ccf658252;1;;GTB-PHCW7D;60428ccfcd24b53ccf6580c5;08/03/2021 13:48:56;0;
60462df0cd24b53ccf658258;1;;GAR-LBPUO6;60428d82cd24b53ccf6580c9;08/03/2021 14:00:16;0;
60462df9cd24b53ccf658259;1;;GAR-ZBXGJM;60428d82cd24b53ccf6580c9;08/03/2021 14:00:25;0;
60462e15cd24b53ccf65825a;1;;GAR-TM6XB8;60428d82cd24b53ccf6580c9;08/03/2021 14:00:53;0;
60462e1dcd24b53ccf65825b;1;;GAR-5LI0M2;60428d82cd24b53ccf6580c9;08/03/2021 14:01:01;0;
60462e24cd24b53ccf65825c;1;;GAR-5URW81;60428d82cd24b53ccf6580c9;08/03/2021 14:01:08;0;
60462e2ccd24b53ccf65825d;1;;GAR-ZJ2E5H;60428d82cd24b53ccf6580c9;08/03/2021 14:01:16;0;
60462e33cd24b53ccf65825e;1;;GAR-ATIY1S;60428d82cd24b53ccf6580c9;08/03/2021 14:01:23;0;
60462e3acd24b53ccf65825f;1;;GAR-BL5787;60428d82cd24b53ccf6580c9;08/03/2021 14:01:30;0;
60462e42cd24b53ccf658260;1;;GAR-53IDTU;60428d82cd24b53ccf6580c9;08/03/2021 14:01:38;0;
60462e49cd24b53ccf658261;1;;GAR-6OFNBE;60428d82cd24b53ccf6580c9;08/03/2021 14:01:45;0;
60462e4fcd24b53ccf658262;1;;GAR-E0O74J;60428d82cd24b53ccf6580c9;08/03/2021 14:01:51;0;
60462e58cd24b53ccf658263;1;;GAR-E54NSU;60428d82cd24b53ccf6580c9;08/03/2021 14:02:00;0;
60462e5fcd24b53ccf658264;1;;GAR-6U61R4;60428d82cd24b53ccf6580c9;08/03/2021 14:02:07;0;
60462e68cd24b53ccf658265;1;;GAR-ZNY7RH;60428d82cd24b53ccf6580c9;08/03/2021 14:02:16;0;
60462e70cd24b53ccf658266;1;;GAR-RNXY2Y;60428d82cd24b53ccf6580c9;08/03/2021 14:02:24;0;
60462e77cd24b53ccf658267;1;;GAR-27OH4J;60428d82cd24b53ccf6580c9;08/03/2021 14:02:31;0;
60462e7fcd24b53ccf658268;1;;GAR-Q9EKMY;60428d82cd24b53ccf6580c9;08/03/2021 14:02:39;0;
60462e85cd24b53ccf658269;1;;GAR-6JI2B1;60428d82cd24b53ccf6580c9;08/03/2021 14:02:45;0;
60462e8ccd24b53ccf65826a;1;;GAR-X0ELXX;60428d82cd24b53ccf6580c9;08/03/2021 14:02:52;0;
60462e93cd24b53ccf65826b;1;;GAR-TFAG33;60428d82cd24b53ccf6580c9;08/03/2021 14:02:59;0;
60462e9acd24b53ccf65826c;1;;GAR-5W0J3U;60428d82cd24b53ccf6580c9;08/03/2021 14:03:06;0;
60462ea1cd24b53ccf65826d;1;;GAR-SJTYU6;60428d82cd24b53ccf6580c9;08/03/2021 14:03:13;0;
60462eabcd24b53ccf65826e;1;;GAR-LQGTJH;60428d82cd24b53ccf6580c9;08/03/2021 14:03:23;0;
60462eb2cd24b53ccf65826f;1;;GAR-L77PIT;60428d82cd24b53ccf6580c9;08/03/2021 14:03:30;0;
60462eb8cd24b53ccf658270;1;;GAR-D3ZE9S;60428d82cd24b53ccf6580c9;08/03/2021 14:03:36;0;
60462ebfcd24b53ccf658271;1;;GAR-75EYF8;60428d82cd24b53ccf6580c9;08/03/2021 14:03:43;0;
60462ec6cd24b53ccf658272;1;;GAR-IYI2M3;60428d82cd24b53ccf6580c9;08/03/2021 14:03:50;0;
60462ecfcd24b53ccf658273;1;;GAR-ZYK5IT;60428d82cd24b53ccf6580c9;08/03/2021 14:03:59;0;
60462ed5cd24b53ccf658274;1;;GAR-CTRAA0;60428d82cd24b53ccf6580c9;08/03/2021 14:04:05;0;
60462edccd24b53ccf658275;1;;GAR-UDTKIS;60428d82cd24b53ccf6580c9;08/03/2021 14:04:12;0;
60462f8acd24b53ccf658276;1;;GAR-3FO83T;60428d82cd24b53ccf6580c9;08/03/2021 14:07:06;0;
60462f91cd24b53ccf658277;1;;GAR-6CIE4U;60428d82cd24b53ccf6580c9;08/03/2021 14:07:13;0;
60462f99cd24b53ccf658278;1;;GAR-8TJIOR;60428d82cd24b53ccf6580c9;08/03/2021 14:07:21;0;
60462fa2cd24b53ccf658279;1;;GAR-3RCKSD;60428d82cd24b53ccf6580c9;08/03/2021 14:07:30;0;
60462fa9cd24b53ccf65827a;1;;GAR-BDHUNP;60428d82cd24b53ccf6580c9;08/03/2021 14:07:37;0;
60462fb0cd24b53ccf65827b;1;;GAR-EHWSGP;60428d82cd24b53ccf6580c9;08/03/2021 14:07:44;0;
60462fb7cd24b53ccf65827c;1;;GAR-CCRKHL;60428d82cd24b53ccf6580c9;08/03/2021 14:07:51;0;
60462fbecd24b53ccf65827d;1;;GAR-6F6FOL;60428d82cd24b53ccf6580c9;08/03/2021 14:07:58;0;
60462fc5cd24b53ccf65827e;1;;GAR-YH31RM;60428d82cd24b53ccf6580c9;08/03/2021 14:08:05;0;
60462fcbcd24b53ccf65827f;1;;GAR-4SPCE4;60428d82cd24b53ccf6580c9;08/03/2021 14:08:11;0;
60462fd1cd24b53ccf658280;1;;GAR-SICE1I;60428d82cd24b53ccf6580c9;08/03/2021 14:08:17;0;1;
60462fdbcd24b53ccf658281;1;;GAR-SICE1I;60428d82cd24b53ccf6580c9;08/03/2021 14:08:27;0;
60462fe4cd24b53ccf658282;1;;GAR-T4LBFS;60428d82cd24b53ccf6580c9;08/03/2021 14:08:36;0;
60462feacd24b53ccf658283;1;;GAR-NBZJGD;60428d82cd24b53ccf6580c9;08/03/2021 14:08:42;0;
60462ff2cd24b53ccf658284;1;;GAR-U4LOU3;60428d82cd24b53ccf6580c9;08/03/2021 14:08:50;0;
60462ff9cd24b53ccf658285;1;;GAR-2PMHRQ;60428d82cd24b53ccf6580c9;08/03/2021 14:08:57;0;
60463000cd24b53ccf658286;1;;GAR-CB0FFR;60428d82cd24b53ccf6580c9;08/03/2021 14:09:04;0;
60463007cd24b53ccf658287;1;;GAR-N0L02Q;60428d82cd24b53ccf6580c9;08/03/2021 14:09:11;0;
6046300ecd24b53ccf658288;1;;GAR-JFS8PZ;60428d82cd24b53ccf6580c9;08/03/2021 14:09:18;0;
60463015cd24b53ccf658289;1;;GAR-CBTNQE;60428d82cd24b53ccf6580c9;08/03/2021 14:09:25;0;
6046301dcd24b53ccf65828a;1;;GAR-HIUUQC;60428d82cd24b53ccf6580c9;08/03/2021 14:09:33;0;
604638ffcd24b53ccf65828c;1;;CM-A87LQ1;60428e32cd24b53ccf6580cd;08/03/2021 14:47:27;0;
